date,longitude,latitude,Elevation,Rain,T2M,CLOUD_AMT,RH2M,ALLSKY_SFC_SW_DWN
20231004,89.73,27.91,4692.71,6.84,3.3,78.87,91.84,7.63
20231005,89.73,27.91,4692.71,3.11,3.78,95.76,88.69,10.87
20231006,89.73,27.91,4692.71,1.19,4.47,50.99,84.09,16.49
20231007,89.73,27.91,4692.71,1.42,3.65,60.77,88.86,12.74
20231008,89.73,27.91,4692.71,1.16,3.52,48.9,89.81,14.7
20231009,89.73,27.91,4692.71,0.98,4.37,48.19,85.19,15.91
20231010,89.73,27.91,4692.71,0.44,2.36,43.58,90.43,13.62
20231011,89.73,27.91,4692.71,2.08,1.23,48.82,87.53,11.55
20231012,89.73,27.91,4692.71,2.05,1.74,51.67,87.19,15.54
20231013,89.73,27.91,4692.71,1.01,0.65,34.58,87.38,16.13
20231014,89.73,27.91,4692.71,0.23,1.14,53.31,87.79,12.66
20231015,89.73,27.91,4692.71,0.03,0.58,44.39,87.83,13.42
20231016,89.73,27.91,4692.71,0.0,0.25,70.38,88.19,16.66
20231017,89.73,27.91,4692.71,0.0,-1.18,73.68,87.35,14.49
20231018,89.73,27.91,4692.71,0.0,-1.67,62.73,84.25,13.76
20231019,89.73,27.91,4692.71,0.0,-2.03,50.88,84.71,15.97
20231020,89.73,27.91,4692.71,0.0,-2.56,26.24,84.94,18.22
20231021,89.73,27.91,4692.71,0.0,-2.23,24.34,85.1,20.3
20231022,89.73,27.91,4692.71,0.0,-2.9,18.11,75.15,21.18
20231023,89.73,27.91,4692.71,0.0,-3.48,50.02,72.72,20.55
20231024,89.73,27.91,4692.71,0.0,-3.26,51.17,72.2,19.87
20231025,89.73,27.91,4692.71,0.0,-2.7,20.78,72.06,20.15
20231026,89.73,27.91,4692.71,0.0,-2.61,30.31,75.52,19.58
20231027,89.73,27.91,4692.71,0.0,-1.8,28.9,84.72,17.64
20231028,89.73,27.91,4692.71,0.0,-0.54,47.83,78.86,17.67
20231029,89.73,27.91,4692.71,0.0,-0.75,41.13,84.98,18.7
20231030,89.73,27.91,4692.71,0.0,-1.72,33.28,78.14,18.07
20231031,89.73,27.91,4692.71,0.0,-1.71,32.24,82.54,17.78
20231101,89.73,27.91,4692.71,0.0,-1.87,44.0,78.43,17.67
20231102,89.73,27.91,4692.71,0.0,-2.28,18.32,75.49,17.92
20231103,89.73,27.91,4692.71,0.82,-3.5,34.34,82.45,16.22
20231104,89.73,27.91,4692.71,0.89,-4.62,52.8,84.15,11.16
20231105,89.73,27.91,4692.71,0.03,-3.58,44.06,75.97,14.78
20231106,89.73,27.91,4692.71,0.0,-3.07,32.17,84.66,15.15
20231107,89.73,27.91,4692.71,0.0,-4.06,27.26,86.34,15.87
20231108,89.73,27.91,4692.71,0.0,-3.34,44.36,84.04,12.18
20231109,89.73,27.91,4692.71,0.0,-3.33,44.15,83.47,12.75
20231110,89.73,27.91,4692.71,0.0,-3.16,34.06,82.58,14.4
20231111,89.73,27.91,4692.71,0.0,-3.89,37.01,81.31,16.02
20231112,89.73,27.91,4692.71,0.0,-3.07,40.6,73.91,14.46
20231113,89.73,27.91,4692.71,0.0,-3.15,22.7,76.29,16.78
20231114,89.73,27.91,4692.71,0.0,-2.92,32.27,85.01,17.38
20231115,89.73,27.91,4692.71,0.0,-2.35,41.04,84.28,17.18
20231116,89.73,27.91,4692.71,0.01,-3.02,27.71,77.65,16.97
20231117,89.73,27.91,4692.71,0.0,-3.72,27.99,71.8,15.13
20231118,89.73,27.91,4692.71,0.0,-2.61,22.62,63.11,16.92
20231119,89.73,27.91,4692.71,0.0,-2.02,18.68,67.81,17.3
20231120,89.73,27.91,4692.71,0.0,-1.75,28.89,76.96,16.03
20231121,89.73,27.91,4692.71,0.31,-2.65,47.13,74.86,14.14
20231122,89.73,27.91,4692.71,0.01,-3.62,43.62,67.36,12.06
20231123,89.73,27.91,4692.71,0.0,-5.16,37.65,64.3,15.08
20231124,89.73,27.91,4692.71,0.0,-6.11,36.36,80.04,14.89
20231125,89.73,27.91,4692.71,0.0,-4.58,26.4,66.73,14.9
20231126,89.73,27.91,4692.71,0.0,-4.26,22.47,61.9,16.8
20231127,89.73,27.91,4692.71,0.0,-2.87,61.78,70.74,15.21
20231128,89.73,27.91,4692.71,0.0,-4.49,75.76,70.3,9.93
20231129,89.73,27.91,4692.71,0.0,-4.99,58.56,85.67,13.58
20231130,89.73,27.91,4692.71,0.0,-5.99,34.53,84.06,15.25
20231201,89.73,27.91,4692.71,0.0,-5.41,59.41,86.26,13.96
20231202,89.73,27.91,4692.71,0.0,-5.93,33.56,78.2,16.01
20231203,89.73,27.91,4692.71,0.0,-6.12,21.0,70.39,16.46
20231204,89.73,27.91,4692.71,0.0,-6.41,34.05,75.66,16.12
20231205,89.73,27.91,4692.71,0.0,-5.5,62.6,75.12,14.04
20231206,89.73,27.91,4692.71,0.0,-4.99,93.18,79.71,12.46
20231207,89.73,27.91,4692.71,4.31,-4.37,76.04,78.84,8.53
20231208,89.73,27.91,4692.71,2.65,-5.01,60.27,77.46,11.0
20231209,89.73,27.91,4692.71,0.15,-6.96,60.86,80.45,12.63
20231210,89.73,27.91,4692.71,0.0,-6.99,60.96,72.84,12.9
20231211,89.73,27.91,4692.71,3.91,-6.88,59.55,77.2,10.34
20231212,89.73,27.91,4692.71,0.89,-10.06,63.89,92.01,9.26
20231213,89.73,27.91,4692.71,0.1,-11.07,56.05,84.84,7.83
20231214,89.73,27.91,4692.71,0.0,-8.74,47.95,58.0,10.62
20231215,89.73,27.91,4692.71,0.0,-4.74,31.74,49.8,14.01
20231216,89.73,27.91,4692.71,0.0,-3.74,39.67,59.84,13.49
20231217,89.73,27.91,4692.71,0.0,-6.53,32.5,80.82,14.19
20231218,89.73,27.91,4692.71,0.0,-8.1,32.46,70.66,14.08
20231219,89.73,27.91,4692.71,0.0,-6.63,48.45,52.11,13.24
20231220,89.73,27.91,4692.71,0.0,-5.69,37.59,47.12,14.51
20231221,89.73,27.91,4692.71,0.0,-3.24,31.62,46.54,15.54
20231222,89.73,27.91,4692.71,0.0,-3.03,46.6,48.69,14.75
20231223,89.73,27.91,4692.71,0.0,-5.27,71.37,68.04,13.41
20231224,89.73,27.91,4692.71,0.0,-7.74,30.78,81.91,13.58
20231225,89.73,27.91,4692.71,0.0,-7.01,20.74,60.29,15.58
20231226,89.73,27.91,4692.71,0.0,-6.16,24.69,52.67,15.76
20231227,89.73,27.91,4692.71,0.0,-6.36,31.59,62.53,12.44
20231228,89.73,27.91,4692.71,0.0,-7.54,74.91,67.65,9.48
20231229,89.73,27.91,4692.71,0.0,-9.35,26.16,54.27,15.32
20231230,89.73,27.91,4692.71,0.0,-8.61,25.57,64.58,15.34
20231231,89.73,27.91,4692.71,0.0,-9.34,34.84,85.63,14.91
20240101,89.73,27.91,4692.71,0.0,-8.59,51.42,81.93,11.44
20240102,89.73,27.91,4692.71,0.0,-9.06,53.4,81.42,11.37
20240103,89.73,27.91,4692.71,0.0,-10.22,44.83,88.99,10.34
20240104,89.73,27.91,4692.71,0.0,-10.35,47.02,87.02,9.89
20240105,89.73,27.91,4692.71,0.0,-9.91,55.32,84.53,11.76
20240106,89.73,27.91,4692.71,0.0,-10.22,60.13,87.79,9.35
20240107,89.73,27.91,4692.71,0.0,-9.1,46.94,69.41,13.26
20240108,89.73,27.91,4692.71,0.0,-7.97,56.09,66.45,11.59
20240109,89.73,27.91,4692.71,0.0,-6.91,32.93,49.51,15.25
20240110,89.73,27.91,4692.71,0.0,-7.06,49.34,55.29,13.48
20240111,89.73,27.91,4692.71,0.0,-7.83,40.6,63.35,14.43
20240112,89.73,27.91,4692.71,0.0,-7.9,24.35,46.45,16.41
20240113,89.73,27.91,4692.71,0.0,-6.76,21.78,54.92,16.32
20240114,89.73,27.91,4692.71,0.0,-7.15,19.79,66.77,15.91
20240115,89.73,27.91,4692.71,0.0,-9.42,43.41,86.6,13.83
20240116,89.73,27.91,4692.71,0.11,-10.49,75.62,88.81,7.66
20240117,89.73,27.91,4692.71,0.55,-11.32,44.52,88.05,6.8
20240118,89.73,27.91,4692.71,0.39,-10.89,42.96,84.32,9.41
20240119,89.73,27.91,4692.71,0.0,-10.58,59.22,72.97,7.99
20240120,89.73,27.91,4692.71,0.0,-9.81,46.62,74.03,9.94
20240121,89.73,27.91,4692.71,0.09,-10.41,45.97,69.16,12.17
20240122,89.73,27.91,4692.71,0.0,-9.93,40.76,65.52,15.01
20240123,89.73,27.91,4692.71,0.15,-10.61,44.18,87.84,8.06
20240124,89.73,27.91,4692.71,0.05,-11.66,51.4,84.58,9.64
20240125,89.73,27.91,4692.71,0.01,-12.3,47.1,80.63,13.68
20240126,89.73,27.91,4692.71,0.17,-12.12,60.66,83.07,8.6
20240127,89.73,27.91,4692.71,0.02,-10.57,70.77,78.12,12.08
20240128,89.73,27.91,4692.71,0.0,-10.87,64.05,68.46,10.44
20240129,89.73,27.91,4692.71,0.21,-10.56,66.9,87.29,9.28
20240130,89.73,27.91,4692.71,0.16,-11.06,55.65,85.13,6.73
20240131,89.73,27.91,4692.71,0.1,-10.67,67.2,81.32,7.8
20240201,89.73,27.91,4692.71,0.07,-10.71,47.71,81.49,13.88
20240202,89.73,27.91,4692.71,0.27,-10.82,60.28,82.6,5.99
20240203,89.73,27.91,4692.71,0.13,-10.65,65.79,56.3,8.18
20240204,89.73,27.91,4692.71,0.44,-9.44,67.97,66.83,10.21
20240205,89.73,27.91,4692.71,0.16,-10.54,63.27,78.55,11.59
20240206,89.73,27.91,4692.71,0.0,-10.49,39.48,72.42,13.93
20240207,89.73,27.91,4692.71,0.04,-8.85,43.89,62.14,15.67
20240208,89.73,27.91,4692.71,0.03,-9.39,51.26,53.44,13.29
20240209,89.73,27.91,4692.71,0.01,-11.02,34.72,46.96,18.02
20240210,89.73,27.91,4692.71,0.0,-9.71,24.5,61.05,18.16
20240211,89.73,27.91,4692.71,0.0,-10.08,19.89,77.69,19.4
20240212,89.73,27.91,4692.71,0.0,-9.05,28.43,73.9,18.15
20240213,89.73,27.91,4692.71,0.0,-8.43,52.34,80.96,14.78
20240214,89.73,27.91,4692.71,0.2,-8.15,61.69,81.36,11.59
20240215,89.73,27.91,4692.71,0.24,-7.88,61.51,71.77,8.63
20240216,89.73,27.91,4692.71,0.0,-8.05,40.1,61.05,14.64
20240217,89.73,27.91,4692.71,0.14,-7.23,40.36,73.97,15.92
20240218,89.73,27.91,4692.71,0.21,-6.27,90.51,75.92,7.85
20240219,89.73,27.91,4692.71,0.03,-5.49,70.06,75.09,12.6
20240220,89.73,27.91,4692.71,0.03,-6.91,46.29,67.42,14.23
20240221,89.73,27.91,4692.71,0.17,-8.96,62.45,83.68,6.77
20240222,89.73,27.91,4692.71,1.82,-9.7,88.43,85.43,5.33
20240223,89.73,27.91,4692.71,0.63,-11.42,64.27,80.32,11.9
20240224,89.73,27.91,4692.71,0.0,-12.4,61.54,75.87,17.79
20240225,89.73,27.91,4692.71,0.0,-12.18,49.48,77.4,18.84
20240226,89.73,27.91,4692.71,0.0,-6.73,68.79,70.47,17.51
20240227,89.73,27.91,4692.71,0.0,-5.93,84.31,80.35,17.11
20240228,89.73,27.91,4692.71,0.0,-6.88,62.65,75.34,13.01
20240229,89.73,27.91,4692.71,0.2,-5.53,60.52,61.26,13.21
20240301,89.73,27.91,4692.71,0.0,-3.91,56.87,52.15,16.48
20240302,89.73,27.91,4692.71,0.0,-4.25,56.41,75.39,16.55
20240303,89.73,27.91,4692.71,0.0,-5.33,70.59,81.79,8.58
20240304,89.73,27.91,4692.71,0.12,-6.5,71.0,83.25,18.92
20240305,89.73,27.91,4692.71,0.0,-6.46,32.38,62.22,20.51
20240306,89.73,27.91,4692.71,0.0,-6.15,33.13,66.99,19.29
20240307,89.73,27.91,4692.71,0.0,-7.03,32.85,71.42,17.39
20240308,89.73,27.91,4692.71,0.0,-6.89,31.41,71.25,18.27
20240309,89.73,27.91,4692.71,0.0,-5.69,58.12,72.07,15.9
20240310,89.73,27.91,4692.71,0.0,-3.05,44.32,42.96,19.73
20240311,89.73,27.91,4692.71,0.0,-3.08,32.42,72.82,19.26
20240312,89.73,27.91,4692.71,0.04,-4.47,63.18,76.35,14.65
20240313,89.73,27.91,4692.71,0.0,-4.78,48.17,75.91,12.15
20240314,89.73,27.91,4692.71,0.0,-6.03,33.94,76.05,19.93
20240315,89.73,27.91,4692.71,0.0,-5.23,25.71,76.15,21.42
20240316,89.73,27.91,4692.71,0.24,-5.94,50.49,75.3,18.66
20240317,89.73,27.91,4692.71,0.01,-5.58,25.28,71.47,21.35
20240318,89.73,27.91,4692.71,0.0,-5.76,29.56,74.04,19.58
20240319,89.73,27.91,4692.71,7.27,-6.9,62.92,75.99,20.12
20240320,89.73,27.91,4692.71,19.1,-6.63,85.07,91.68,13.12
20240321,89.73,27.91,4692.71,9.94,-7.43,92.7,97.43,3.88
20240322,89.73,27.91,4692.71,0.76,-7.93,48.53,89.71,12.04
20240323,89.73,27.91,4692.71,1.23,-6.96,79.94,93.41,8.68
20240324,89.73,27.91,4692.71,0.11,-6.76,52.65,70.7,17.2
20240325,89.73,27.91,4692.71,4.96,-5.72,96.9,91.6,4.81
20240326,89.73,27.91,4692.71,1.2,-6.23,87.19,85.02,12.08
20240327,89.73,27.91,4692.71,0.12,-4.71,84.98,61.57,9.51
20240328,89.73,27.91,4692.71,0.17,-1.86,80.79,80.47,12.24
20240329,89.73,27.91,4692.71,0.03,-0.76,82.22,81.42,13.01
20240330,89.73,27.91,4692.71,1.22,-0.06,79.86,77.27,12.42
20240331,89.73,27.91,4692.71,3.91,-1.21,85.57,81.67,12.1
20240401,89.73,27.91,4692.71,0.02,-1.78,51.93,72.08,23.0
20240402,89.73,27.91,4692.71,0.0,-1.42,49.07,78.08,17.55
20240403,89.73,27.91,4692.71,0.01,-1.49,54.17,78.03,20.54
20240404,89.73,27.91,4692.71,0.02,-1.8,82.33,75.83,18.92
20240405,89.73,27.91,4692.71,6.32,-1.75,68.08,79.65,13.09
20240406,89.73,27.91,4692.71,1.84,-2.19,55.6,78.88,19.22
20240407,89.73,27.91,4692.71,0.8,-3.34,63.82,76.33,22.92
20240408,89.73,27.91,4692.71,3.77,-4.86,72.74,78.93,15.8
20240409,89.73,27.91,4692.71,0.22,-5.82,57.14,75.12,23.46
20240410,89.73,27.91,4692.71,0.26,-5.24,74.73,77.36,14.74
20240411,89.73,27.91,4692.71,1.31,-4.22,61.13,79.58,17.65
20240412,89.73,27.91,4692.71,0.27,-3.68,83.26,80.62,15.13
20240413,89.73,27.91,4692.71,0.41,-2.11,79.36,78.79,16.8
20240414,89.73,27.91,4692.71,0.26,-0.83,80.98,78.5,16.36
20240415,89.73,27.91,4692.71,0.0,0.23,62.11,80.11,17.2
20240416,89.73,27.91,4692.71,6.96,0.43,89.13,83.49,9.14
20240417,89.73,27.91,4692.71,4.16,0.15,57.11,78.47,14.08
20240418,89.73,27.91,4692.71,0.52,0.92,86.0,70.65,9.52
20240419,89.73,27.91,4692.71,0.51,1.18,60.03,74.71,13.57
20240420,89.73,27.91,4692.71,0.42,0.69,63.45,68.99,22.33
20240421,89.73,27.91,4692.71,0.0,-0.36,49.16,68.14,23.83
20240422,89.73,27.91,4692.71,0.0,0.15,70.93,62.07,17.25
20240423,89.73,27.91,4692.71,1.7,-1.32,41.05,68.84,26.98
20240424,89.73,27.91,4692.71,0.3,-2.53,44.93,74.89,23.46
20240425,89.73,27.91,4692.71,0.01,-1.61,20.68,74.41,25.12
20240426,89.73,27.91,4692.71,0.0,-0.97,38.02,71.31,22.19
20240427,89.73,27.91,4692.71,0.02,0.19,69.04,68.97,18.04
20240428,89.73,27.91,4692.71,0.62,-0.12,63.9,72.17,18.3
20240429,89.73,27.91,4692.71,0.11,0.16,29.81,70.9,20.78
20240430,89.73,27.91,4692.71,0.01,-0.25,35.4,70.24,19.8
20240501,89.73,27.91,4692.71,3.76,-2.18,42.27,68.73,24.48
20240502,89.73,27.91,4692.71,0.33,-4.38,35.98,63.51,21.38
20240503,89.73,27.91,4692.71,0.0,-1.22,23.05,54.32,26.82
20240504,89.73,27.91,4692.71,0.84,-0.47,65.55,71.38,12.8
20240505,89.73,27.91,4692.71,1.82,-0.5,88.1,77.18,5.25
20240506,89.73,27.91,4692.71,2.63,-0.35,90.64,81.05,6.67
20240507,89.73,27.91,4692.71,2.86,-1.36,87.67,85.3,7.14
20240508,89.73,27.91,4692.71,0.25,-1.28,85.51,85.28,8.72
20240509,89.73,27.91,4692.71,1.46,-0.63,82.47,78.39,16.15
20240510,89.73,27.91,4692.71,1.7,0.61,85.08,75.92,11.96
20240511,89.73,27.91,4692.71,0.33,2.21,65.81,69.3,16.63
20240512,89.73,27.91,4692.71,0.6,0.48,93.97,86.05,12.39
20240513,89.73,27.91,4692.71,0.27,2.2,74.9,84.41,14.39
20240514,89.73,27.91,4692.71,0.22,2.72,47.26,82.73,21.96
20240515,89.73,27.91,4692.71,0.47,3.15,61.66,86.08,20.41
20240516,89.73,27.91,4692.71,0.56,3.53,53.81,80.47,19.35
20240517,89.73,27.91,4692.71,1.25,4.1,81.88,73.96,20.02
20240518,89.73,27.91,4692.71,7.55,2.93,88.42,78.67,8.16
20240519,89.73,27.91,4692.71,6.76,3.44,87.06,74.83,16.45
20240520,89.73,27.91,4692.71,5.27,2.78,82.87,81.4,19.5
20240521,89.73,27.91,4692.71,0.75,3.62,71.15,83.21,16.77
20240522,89.73,27.91,4692.71,0.94,3.21,64.36,82.14,15.7
20240523,89.73,27.91,4692.71,1.43,2.78,66.18,81.61,19.15
20240524,89.73,27.91,4692.71,1.86,3.57,36.63,81.43,22.88
20240525,89.73,27.91,4692.71,0.81,5.08,49.01,81.37,22.33
20240526,89.73,27.91,4692.71,1.54,5.22,48.65,75.69,25.01
20240527,89.73,27.91,4692.71,2.8,5.88,97.97,86.07,9.99
20240528,89.73,27.91,4692.71,4.35,5.66,75.45,83.64,16.7
20240529,89.73,27.91,4692.71,11.49,4.58,88.0,78.99,23.35
20240530,89.73,27.91,4692.71,8.14,6.14,95.07,82.41,14.18
20240531,89.73,27.91,4692.71,1.9,5.75,94.37,84.65,15.44
20240601,89.73,27.91,4692.71,3.5,5.04,74.88,84.9,13.91
20240602,89.73,27.91,4692.71,4.74,5.07,78.65,84.23,12.48
20240603,89.73,27.91,4692.71,11.97,5.12,76.57,82.61,21.56
20240604,89.73,27.91,4692.71,5.48,4.24,82.52,84.06,13.1
20240605,89.73,27.91,4692.71,0.97,3.22,71.38,79.66,20.65
20240606,89.73,27.91,4692.71,0.25,5.78,83.14,84.39,16.87
20240607,89.73,27.91,4692.71,2.19,5.22,64.73,82.51,17.79
20240608,89.73,27.91,4692.71,1.31,5.59,77.55,81.47,17.04
20240609,89.73,27.91,4692.71,5.0,6.5,92.58,83.94,17.81
20240610,89.73,27.91,4692.71,4.36,7.36,86.91,84.06,15.65
20240611,89.73,27.91,4692.71,4.16,6.88,80.91,90.85,16.72
20240612,89.73,27.91,4692.71,5.41,6.67,96.07,87.59,16.0
20240613,89.73,27.91,4692.71,5.46,6.95,93.84,90.09,13.3
20240614,89.73,27.91,4692.71,8.66,6.52,90.55,90.02,9.66
20240615,89.73,27.91,4692.71,4.52,6.82,96.51,88.43,9.72
20240616,89.73,27.91,4692.71,9.81,7.19,97.76,89.04,9.98
20240617,89.73,27.91,4692.71,10.12,7.45,82.94,89.66,7.85
20240618,89.73,27.91,4692.71,8.61,8.02,93.68,85.37,8.85
20240619,89.73,27.91,4692.71,9.46,7.48,94.86,86.82,10.43
20240620,89.73,27.91,4692.71,4.73,7.3,86.49,86.13,11.62
20240621,89.73,27.91,4692.71,5.39,6.81,84.44,86.18,15.04
20240622,89.73,27.91,4692.71,0.77,7.21,63.6,87.98,16.08
20240623,89.73,27.91,4692.71,2.67,7.59,81.78,83.21,17.56
20240624,89.73,27.91,4692.71,5.9,7.09,81.56,89.7,15.08
20240625,89.73,27.91,4692.71,13.77,4.78,91.24,89.83,11.89
20240626,89.73,27.91,4692.71,16.83,6.22,95.24,89.48,12.41
20240627,89.73,27.91,4692.71,4.03,7.1,95.9,87.32,15.39
20240628,89.73,27.91,4692.71,6.15,5.72,87.39,91.63,11.41
20240629,89.73,27.91,4692.71,12.77,5.91,89.76,88.85,11.97
20240630,89.73,27.91,4692.71,27.74,6.25,87.71,89.56,13.07
20240701,89.73,27.91,4692.71,30.01,6.12,96.36,90.85,13.19
20240702,89.73,27.91,4692.71,13.88,5.92,92.78,91.28,14.28
20240703,89.73,27.91,4692.71,6.65,6.85,93.24,87.33,13.5
20240704,89.73,27.91,4692.71,9.86,7.0,97.19,88.12,10.79
20240705,89.73,27.91,4692.71,8.75,5.25,89.81,91.4,10.89
20240706,89.73,27.91,4692.71,6.81,6.11,86.05,90.79,9.83
20240707,89.73,27.91,4692.71,1.22,6.85,83.76,87.73,13.09
20240708,89.73,27.91,4692.71,4.44,7.83,79.15,88.68,14.2
20240709,89.73,27.91,4692.71,4.6,6.07,72.04,93.68,12.9
20240710,89.73,27.91,4692.71,3.12,7.46,89.67,88.19,12.92
20240711,89.73,27.91,4692.71,6.01,7.44,86.16,90.24,13.36
20240712,89.73,27.91,4692.71,3.2,7.56,82.49,90.55,11.8
20240713,89.73,27.91,4692.71,1.73,7.79,77.27,87.79,15.68
20240714,89.73,27.91,4692.71,2.89,8.43,91.18,87.33,19.34
20240715,89.73,27.91,4692.71,3.06,7.83,88.23,87.97,19.37
20240716,89.73,27.91,4692.71,8.39,7.78,83.73,88.23,13.19
20240717,89.73,27.91,4692.71,4.67,8.15,91.26,88.8,17.1
20240718,89.73,27.91,4692.71,3.31,7.94,95.62,88.82,16.19
20240719,89.73,27.91,4692.71,1.97,8.27,92.68,86.7,18.94
20240720,89.73,27.91,4692.71,4.62,7.86,97.17,88.06,16.98
20240721,89.73,27.91,4692.71,3.6,4.87,92.02,95.39,17.51
20240722,89.73,27.91,4692.71,4.98,7.18,97.37,88.37,12.81
20240723,89.73,27.91,4692.71,17.66,7.62,98.41,87.06,14.25
20240724,89.73,27.91,4692.71,8.39,8.14,89.66,87.42,17.91
20240725,89.73,27.91,4692.71,9.83,6.64,91.48,91.46,17.59
20240726,89.73,27.91,4692.71,3.71,8.46,96.68,86.36,20.22
20240727,89.73,27.91,4692.71,5.77,8.33,90.51,88.37,21.33
20240728,89.73,27.91,4692.71,3.2,8.35,93.3,80.57,18.14
20240729,89.73,27.91,4692.71,2.14,9.25,90.06,74.32,15.85
20240730,89.73,27.91,4692.71,0.51,9.0,71.23,64.91,19.53
20240731,89.73,27.91,4692.71,3.53,8.28,-999.0,76.91,15.51
20240801,89.73,27.91,4692.71,3.99,7.72,-999.0,82.54,16.77
20240802,89.73,27.91,4692.71,4.08,6.49,-999.0,85.96,18.36
20240803,89.73,27.91,4692.71,7.11,6.0,-999.0,87.64,15.15
20240804,89.73,27.91,4692.71,1.85,7.23,-999.0,85.75,17.94
20240805,89.73,27.91,4692.71,11.31,6.86,-999.0,89.82,15.12
20240806,89.73,27.91,4692.71,4.71,6.24,-999.0,87.34,12.91
20240807,89.73,27.91,4692.71,6.08,6.83,-999.0,87.74,15.78
20240808,89.73,27.91,4692.71,7.6,6.94,-999.0,88.03,15.56
20240809,89.73,27.91,4692.71,8.01,6.55,-999.0,89.63,8.09
20240810,89.73,27.91,4692.71,5.07,6.79,-999.0,83.62,17.21
20240811,89.73,27.91,4692.71,3.78,6.21,-999.0,86.62,13.0
20240812,89.73,27.91,4692.71,5.27,6.73,-999.0,84.4,10.12
20240813,89.73,27.91,4692.71,6.2,6.58,-999.0,89.01,10.99
20240814,89.73,27.91,4692.71,5.27,6.08,-999.0,84.29,10.86
20240815,89.73,27.91,4692.71,1.23,7.76,-999.0,69.45,25.97
20240816,89.73,27.91,4692.71,0.47,6.99,-999.0,69.93,25.42
20240817,89.73,27.91,4692.71,1.56,7.17,-999.0,75.1,20.08
20240818,89.73,27.91,4692.71,2.02,6.89,-999.0,80.42,17.75
20240819,89.73,27.91,4692.71,2.58,6.26,-999.0,81.42,14.27
20240820,89.73,27.91,4692.71,3.25,5.25,-999.0,84.92,14.86
20240821,89.73,27.91,4692.71,1.26,5.56,-999.0,84.87,18.2
20240822,89.73,27.91,4692.71,2.24,6.27,-999.0,85.5,18.89
20240823,89.73,27.91,4692.71,3.74,6.0,-999.0,85.91,17.32
20240824,89.73,27.91,4692.71,7.17,6.02,-999.0,84.15,22.65
20240825,89.73,27.91,4692.71,1.85,5.96,-999.0,80.69,23.22
20240826,89.73,27.91,4692.71,5.02,5.58,-999.0,86.42,17.76
20240827,89.73,27.91,4692.71,0.85,5.93,-999.0,82.32,16.88
20240828,89.73,27.91,4692.71,3.69,6.38,-999.0,82.34,21.47
20240829,89.73,27.91,4692.71,2.17,6.63,-999.0,82.9,18.25
20240830,89.73,27.91,4692.71,0.36,7.21,-999.0,80.65,22.09
20240831,89.73,27.91,4692.71,3.73,7.6,-999.0,84.45,20.4
20240901,89.73,27.91,4692.71,2.45,6.34,-999.0,85.4,17.0
20240902,89.73,27.91,4692.71,1.49,6.25,-999.0,87.83,18.49
20240903,89.73,27.91,4692.71,1.38,6.22,-999.0,88.06,19.77
20240904,89.73,27.91,4692.71,5.61,6.82,-999.0,86.56,19.15
20240905,89.73,27.91,4692.71,8.0,5.99,-999.0,91.76,16.41
20240906,89.73,27.91,4692.71,0.52,6.26,-999.0,86.81,18.24
20240907,89.73,27.91,4692.71,0.53,6.48,-999.0,86.6,17.87
20240908,89.73,27.91,4692.71,5.07,6.28,-999.0,84.56,17.16
20240909,89.73,27.91,4692.71,5.1,6.36,-999.0,82.84,14.54
20240910,89.73,27.91,4692.71,1.0,5.88,-999.0,84.41,16.55
20240911,89.73,27.91,4692.71,3.11,5.78,-999.0,85.0,18.85
20240912,89.73,27.91,4692.71,2.44,5.83,-999.0,85.87,15.13
20240913,89.73,27.91,4692.71,6.79,5.96,-999.0,86.63,19.87
20240914,89.73,27.91,4692.71,4.01,5.8,-999.0,86.01,17.89
20240915,89.73,27.91,4692.71,2.25,5.36,-999.0,85.06,17.73
20240916,89.73,27.91,4692.71,0.11,4.45,-999.0,85.86,19.35
20240917,89.73,27.91,4692.71,0.01,4.97,-999.0,86.23,18.97
20240918,89.73,27.91,4692.71,0.14,5.76,-999.0,83.11,20.48
20240919,89.73,27.91,4692.71,3.8,6.37,-999.0,87.09,15.72
20240920,89.73,27.91,4692.71,4.56,5.86,-999.0,81.16,11.11
20240921,89.73,27.91,4692.71,5.66,5.42,-999.0,85.55,17.4
20240922,89.73,27.91,4692.71,0.14,5.75,-999.0,83.24,19.03
20240923,89.73,27.91,4692.71,0.37,5.88,-999.0,85.24,16.41
20240924,89.73,27.91,4692.71,59.33,4.98,-999.0,88.0,14.51
20240925,89.73,27.91,4692.71,19.62,2.06,-999.0,96.79,9.16
20240926,89.73,27.91,4692.71,7.98,2.85,-999.0,92.54,7.12
20240927,89.73,27.91,4692.71,18.11,2.33,-999.0,92.57,12.29
20240928,89.73,27.91,4692.71,16.46,2.63,-999.0,94.48,12.11
20240929,89.73,27.91,4692.71,1.38,5.84,-999.0,87.94,19.52
20240930,89.73,27.91,4692.71,0.64,7.0,-999.0,86.41,19.44
20241001,89.73,27.91,4692.71,0.78,6.11,-999.0,93.43,16.13
20241002,89.73,27.91,4692.71,2.72,4.43,-999.0,91.13,17.37
20241003,89.73,27.91,4692.71,2.81,4.08,-999.0,90.76,14.48
20241004,89.73,27.91,4692.71,3.59,3.11,-999.0,91.2,13.64
20241005,89.73,27.91,4692.71,2.73,3.49,-999.0,91.51,19.33
20241006,89.73,27.91,4692.71,0.07,2.85,-999.0,84.99,22.36
